#Frequency	Strain
4.970000000000000000e+02	2.930839999999999808e-47
4.971250000000000000e+02	2.936210000000000004e-47
4.972500000000000000e+02	2.941859999999999996e-47
4.973750000000000000e+02	2.947359999999999854e-47
4.975000000000000000e+02	2.952099999999999783e-47
4.976250000000000000e+02	2.958340000000000071e-47
4.977500000000000000e+02	2.963939999999999856e-47
4.978750000000000000e+02	2.970060000000000232e-47
4.980000000000000000e+02	2.976329999999999769e-47
4.981250000000000000e+02	2.982530000000000087e-47
4.982500000000000000e+02	2.990040000000000174e-47
4.983750000000000000e+02	2.998479999999999822e-47
4.985000000000000000e+02	3.007440000000000061e-47
4.986250000000000000e+02	3.016450000000000021e-47
4.987500000000000000e+02	3.025070000000000023e-47
4.988750000000000000e+02	3.034569999999999867e-47
4.990000000000000000e+02	3.044790000000000155e-47
4.991250000000000000e+02	3.055680000000000195e-47
4.992500000000000000e+02	3.067089999999999854e-47
4.993750000000000000e+02	3.077290000000000157e-47
4.995000000000000000e+02	3.088590000000000140e-47
4.996250000000000000e+02	3.101190000000000142e-47
4.997500000000000000e+02	3.116109999999999903e-47
4.998750000000000000e+02	3.130589999999999986e-47
5.000000000000000000e+02	3.145969999999999895e-47
5.001250000000000000e+02	3.163570000000000122e-47
5.002500000000000000e+02	3.185200000000000070e-47
5.003750000000000000e+02	3.209450000000000041e-47
5.005000000000000000e+02	3.235219999999999871e-47
5.006250000000000000e+02	3.264259999999999979e-47
5.007500000000000000e+02	3.295840000000000169e-47
5.008750000000000000e+02	3.329550000000000014e-47
5.010000000000000000e+02	3.368309999999999803e-47
5.011250000000000000e+02	3.413759999999999794e-47
5.012500000000000000e+02	3.464920000000000219e-47
5.013750000000000000e+02	3.522900000000000021e-47
5.015000000000000000e+02	3.583009999999999963e-47
5.016250000000000000e+02	3.650229999999999799e-47
5.017500000000000000e+02	3.724219999999999777e-47
5.018750000000000000e+02	3.804879999999999972e-47
5.020000000000000000e+02	3.891720000000000013e-47
5.021250000000000000e+02	3.985869999999999801e-47
5.022500000000000000e+02	4.088799999999999960e-47
5.023750000000000000e+02	4.201249999999999949e-47
5.025000000000000000e+02	4.320789999999999845e-47
5.026250000000000000e+02	4.451800000000000329e-47
5.027500000000000000e+02	4.595270000000000432e-47
5.028750000000000000e+02	4.752580000000000114e-47
5.030000000000000000e+02	4.918209999999999533e-47
5.031250000000000000e+02	5.097420000000000180e-47
5.032500000000000000e+02	5.290910000000000085e-47
5.033750000000000000e+02	5.506670000000000440e-47
5.035000000000000000e+02	5.738730000000000030e-47
5.036250000000000000e+02	5.998840000000000210e-47
5.037500000000000000e+02	6.294680000000000213e-47
5.038750000000000000e+02	6.630910000000000026e-47
5.040000000000000000e+02	7.053219999999999951e-47
5.041250000000000000e+02	7.654370000000000065e-47
5.042500000000000000e+02	8.569319999999999659e-47
5.043750000000000000e+02	3.039890000000000032e-45
5.045000000000000000e+02	9.758560000000000222e-47
5.046250000000000000e+02	9.501479999999999037e-47
5.047500000000000000e+02	9.665639999999999289e-47
5.048750000000000000e+02	1.002770000000000083e-46
5.050000000000000000e+02	1.064939999999999974e-46
5.051250000000000000e+02	1.145840000000000090e-46
5.052500000000000000e+02	1.257400000000000002e-46
5.053750000000000000e+02	1.429709999999999969e-46
5.055000000000000000e+02	1.732040000000000028e-46
5.056250000000000000e+02	2.428440000000000097e-46
5.057500000000000000e+02	6.935240000000000175e-46
5.058750000000000000e+02	2.257980000000000086e-46
5.060000000000000000e+02	2.059900000000000191e-46
5.061250000000000000e+02	2.036449999999999924e-46
5.062500000000000000e+02	2.127389999999999877e-46
5.063750000000000000e+02	2.270679999999999820e-46
5.065000000000000000e+02	2.463019999999999936e-46
5.066250000000000000e+02	2.702770000000000064e-46
5.067500000000000000e+02	2.982920000000000141e-46
5.068750000000000000e+02	3.304670000000000066e-46
5.070000000000000000e+02	3.697550000000000315e-46
5.071250000000000000e+02	4.166860000000000019e-46
5.072500000000000000e+02	4.720819999999999861e-46
5.073750000000000000e+02	5.419990000000000184e-46
5.075000000000000000e+02	6.245829999999999700e-46
5.076250000000000000e+02	7.252550000000000048e-46
5.077500000000000000e+02	8.510029999999999991e-46
5.078750000000000000e+02	1.013900000000000006e-45
5.080000000000000000e+02	1.230910000000000019e-45
5.081250000000000000e+02	1.553639999999999906e-45
5.082500000000000000e+02	2.040489999999999958e-45
5.083750000000000000e+02	2.860960000000000113e-45
5.085000000000000000e+02	4.162850000000000206e-45
5.086250000000000000e+02	6.460469999999999437e-45
5.087500000000000000e+02	1.117899999999999982e-44
5.088750000000000000e+02	2.340800000000000226e-44
5.090000000000000000e+02	6.982749999999999784e-44
5.091250000000000000e+02	8.896040000000000392e-43
5.092500000000000000e+02	3.526509999999999828e-43
5.093750000000000000e+02	5.343059999999999638e-44
5.095000000000000000e+02	2.079199999999999887e-44
5.096250000000000000e+02	1.142660000000000107e-44
5.097500000000000000e+02	8.215089999999999737e-45
5.098750000000000000e+02	6.937419999999999803e-45
5.100000000000000000e+02	6.524939999999999995e-45
5.101250000000000000e+02	6.740290000000000271e-45
5.102500000000000000e+02	7.664300000000000517e-45
5.103750000000000000e+02	9.160110000000000365e-45
5.105000000000000000e+02	1.131800000000000004e-44
5.106250000000000000e+02	1.441360000000000110e-44
5.107500000000000000e+02	1.901620000000000070e-44
5.108750000000000000e+02	2.653760000000000228e-44
5.110000000000000000e+02	3.873420000000000179e-44
5.111250000000000000e+02	6.048350000000000104e-44
5.112500000000000000e+02	1.045690000000000086e-43
5.113750000000000000e+02	2.157230000000000104e-43
5.115000000000000000e+02	6.788639999999999761e-43
5.116250000000000000e+02	1.253479999999999904e-41
5.117500000000000000e+02	2.242630000000000019e-42
5.118750000000000000e+02	3.815250000000000194e-43
5.120000000000000000e+02	1.532449999999999970e-43
5.121250000000000000e+02	8.313020000000000410e-44
5.122500000000000000e+02	5.117859999999999520e-44
5.123750000000000000e+02	3.413870000000000042e-44
5.125000000000000000e+02	2.424669999999999781e-44
5.126250000000000000e+02	1.811559999999999985e-44
5.127500000000000000e+02	1.432410000000000087e-44
5.128750000000000000e+02	1.179420000000000056e-44
5.130000000000000000e+02	1.019809999999999955e-44
5.131250000000000000e+02	9.203519999999999888e-45
5.132500000000000000e+02	8.453020000000000013e-45
5.133750000000000000e+02	7.847609999999999579e-45
5.135000000000000000e+02	7.364549999999999481e-45
5.136250000000000000e+02	7.077090000000000318e-45
5.137500000000000000e+02	6.755569999999999418e-45
5.138750000000000000e+02	6.668329999999999612e-45
5.140000000000000000e+02	6.819709999999999644e-45
5.141250000000000000e+02	7.154050000000000385e-45
5.142500000000000000e+02	7.970609999999999701e-45
5.143750000000000000e+02	9.356140000000000450e-45
5.145000000000000000e+02	1.137500000000000101e-44
5.146250000000000000e+02	1.425630000000000058e-44
5.147500000000000000e+02	1.862820000000000084e-44
5.148750000000000000e+02	2.514460000000000070e-44
5.150000000000000000e+02	3.498460000000000050e-44
5.151250000000000000e+02	5.172959999999999542e-44
5.152500000000000000e+02	8.143659999999999535e-44
5.153750000000000000e+02	1.373739999999999987e-43
5.155000000000000000e+02	2.420769999999999969e-43
5.156250000000000000e+02	4.420450000000000321e-43
5.157500000000000000e+02	9.070279999999999554e-43
5.158750000000000000e+02	2.739779999999999964e-42
5.160000000000000000e+02	4.086070000000000212e-41
5.161250000000000000e+02	1.149609999999999925e-41
5.162500000000000000e+02	1.765590000000000049e-42
5.163750000000000000e+02	6.882659999999999645e-43
5.165000000000000000e+02	3.610200000000000017e-43
5.166250000000000000e+02	2.055409999999999999e-43
5.167500000000000000e+02	1.146740000000000032e-43
5.168750000000000000e+02	6.628190000000000028e-44
5.170000000000000000e+02	4.031820000000000141e-44
5.171250000000000000e+02	2.550560000000000101e-44
5.172500000000000000e+02	1.671049999999999938e-44
5.173750000000000000e+02	1.124729999999999917e-44
5.175000000000000000e+02	7.745340000000000161e-45
5.176250000000000000e+02	5.450989999999999750e-45
5.177500000000000000e+02	3.908769999999999739e-45
5.178750000000000000e+02	2.850010000000000078e-45
5.180000000000000000e+02	2.108990000000000061e-45
5.181250000000000000e+02	1.591609999999999992e-45
5.182500000000000000e+02	1.218010000000000003e-45
5.183750000000000000e+02	9.438539999999999953e-46
5.185000000000000000e+02	7.432779999999999850e-46
5.186250000000000000e+02	5.897669999999999733e-46
5.187500000000000000e+02	4.723219999999999658e-46
5.188750000000000000e+02	3.807909999999999745e-46
5.190000000000000000e+02	3.120580000000000078e-46
5.191250000000000000e+02	2.567840000000000022e-46
5.192500000000000000e+02	2.139749999999999958e-46
5.193750000000000000e+02	1.787089999999999887e-46
5.195000000000000000e+02	1.505179999999999933e-46
5.196250000000000000e+02	1.284080000000000088e-46
5.197500000000000000e+02	1.104539999999999926e-46
5.198750000000000000e+02	9.594140000000000646e-47
5.200000000000000000e+02	8.412550000000000067e-47
5.201250000000000000e+02	7.444150000000000025e-47
5.202500000000000000e+02	6.645049999999999872e-47
5.203750000000000000e+02	5.976489999999999818e-47
5.205000000000000000e+02	5.413830000000000421e-47
5.206250000000000000e+02	4.940320000000000101e-47
5.207500000000000000e+02	4.538519999999999972e-47
5.208750000000000000e+02	4.203469999999999780e-47
5.210000000000000000e+02	3.913630000000000241e-47
5.211250000000000000e+02	3.668250000000000204e-47
5.212500000000000000e+02	3.460830000000000057e-47
5.213750000000000000e+02	3.281690000000000087e-47
5.215000000000000000e+02	3.126519999999999809e-47
5.216250000000000000e+02	2.989210000000000053e-47
5.217500000000000000e+02	2.870689999999999895e-47
5.218750000000000000e+02	2.768680000000000034e-47
5.220000000000000000e+02	2.679219999999999968e-47
5.221250000000000000e+02	2.603449999999999836e-47
5.222500000000000000e+02	2.538699999999999891e-47
5.223750000000000000e+02	2.483530000000000218e-47
5.225000000000000000e+02	2.436769999999999971e-47
5.226250000000000000e+02	2.397880000000000034e-47
5.227500000000000000e+02	2.365599999999999870e-47
5.228750000000000000e+02	2.339509999999999789e-47
5.230000000000000000e+02	2.318439999999999917e-47
5.231250000000000000e+02	2.302389999999999769e-47
5.232500000000000000e+02	2.289669999999999855e-47
5.233750000000000000e+02	2.281140000000000030e-47
5.235000000000000000e+02	2.274630000000000183e-47
5.236250000000000000e+02	2.270240000000000240e-47
5.237500000000000000e+02	2.269069999999999882e-47
5.238750000000000000e+02	2.267950000000000217e-47
5.240000000000000000e+02	2.268909999999999999e-47
5.241250000000000000e+02	2.270500000000000049e-47
5.242500000000000000e+02	2.273180000000000030e-47
5.243750000000000000e+02	2.275270000000000200e-47
5.245000000000000000e+02	2.278480000000000035e-47
5.246250000000000000e+02	2.282480000000000020e-47
5.247500000000000000e+02	2.286490000000000241e-47
5.248750000000000000e+02	2.291279999999999890e-47
5.250000000000000000e+02	2.296619999999999866e-47
5.251250000000000000e+02	2.301799999999999959e-47
5.252500000000000000e+02	2.307700000000000010e-47
5.253750000000000000e+02	2.313890000000000092e-47
5.255000000000000000e+02	2.320149999999999879e-47
5.256250000000000000e+02	2.326970000000000229e-47
5.257500000000000000e+02	2.334640000000000198e-47
5.258750000000000000e+02	2.341730000000000106e-47
5.260000000000000000e+02	2.349260000000000178e-47
5.261250000000000000e+02	2.356800000000000000e-47
5.262500000000000000e+02	2.364689999999999808e-47
5.263750000000000000e+02	2.372700000000000014e-47
5.265000000000000000e+02	2.381229999999999840e-47
5.266250000000000000e+02	2.389889999999999813e-47
5.267500000000000000e+02	2.399470000000000084e-47
5.268750000000000000e+02	2.408850000000000015e-47
5.270000000000000000e+02	2.418130000000000020e-47
5.271250000000000000e+02	2.427999999999999836e-47
5.272500000000000000e+02	2.437660000000000048e-47
5.273750000000000000e+02	2.447810000000000145e-47
5.275000000000000000e+02	2.458100000000000138e-47
5.276250000000000000e+02	2.468160000000000058e-47
5.277500000000000000e+02	2.476239999999999970e-47
5.278750000000000000e+02	2.486230000000000183e-47
5.280000000000000000e+02	2.494990000000000083e-47
5.281250000000000000e+02	2.504959999999999825e-47
5.282500000000000000e+02	2.514179999999999874e-47
5.283750000000000000e+02	2.522400000000000170e-47
5.285000000000000000e+02	2.532309999999999956e-47
5.286250000000000000e+02	2.541849999999999770e-47
5.287500000000000000e+02	2.551319999999999879e-47
5.288750000000000000e+02	2.560229999999999912e-47
5.290000000000000000e+02	2.570220000000000125e-47
5.291250000000000000e+02	2.579620000000000042e-47
5.292500000000000000e+02	2.588189999999999838e-47
5.293750000000000000e+02	2.596459999999999854e-47
5.295000000000000000e+02	2.605830000000000036e-47
5.296250000000000000e+02	2.613790000000000036e-47
5.297500000000000000e+02	2.620970000000000121e-47
5.298750000000000000e+02	2.628219999999999912e-47
5.300000000000000000e+02	2.635109999999999967e-47
5.301250000000000000e+02	2.641539999999999873e-47
5.302500000000000000e+02	2.647260000000000056e-47
5.303750000000000000e+02	2.652520000000000091e-47
5.305000000000000000e+02	2.658340000000000200e-47
5.306250000000000000e+02	2.663399999999999895e-47
5.307500000000000000e+02	2.668010000000000163e-47
5.308750000000000000e+02	2.672799999999999812e-47
5.310000000000000000e+02	2.678119999999999802e-47
5.311250000000000000e+02	2.682420000000000054e-47
5.312500000000000000e+02	2.686929999999999908e-47
5.313750000000000000e+02	2.691000000000000085e-47
5.315000000000000000e+02	2.695870000000000162e-47
5.316250000000000000e+02	2.699859999999999912e-47
5.317500000000000000e+02	2.703480000000000176e-47
5.318750000000000000e+02	2.707319999999999792e-47
5.320000000000000000e+02	2.710439999999999936e-47
5.321250000000000000e+02	2.713239999999999829e-47
5.322500000000000000e+02	2.715879999999999838e-47
5.323750000000000000e+02	2.718829999999999864e-47
5.325000000000000000e+02	2.721870000000000067e-47
5.326250000000000000e+02	2.724180000000000075e-47
5.327500000000000000e+02	2.726780000000000114e-47
5.328750000000000000e+02	2.729139999999999843e-47
5.330000000000000000e+02	2.731369999999999910e-47
5.331250000000000000e+02	2.733489999999999815e-47
5.332500000000000000e+02	2.735190000000000028e-47
5.333750000000000000e+02	2.737050000000000123e-47
5.335000000000000000e+02	2.738769999999999835e-47
5.336250000000000000e+02	2.740310000000000164e-47
5.337500000000000000e+02	2.740959999999999931e-47
5.338750000000000000e+02	2.742479999999999789e-47
5.340000000000000000e+02	2.743750000000000074e-47
5.341250000000000000e+02	2.745050000000000094e-47
5.342500000000000000e+02	2.746680000000000114e-47
5.343750000000000000e+02	2.747880000000000207e-47
5.345000000000000000e+02	2.748689999999999857e-47
5.346250000000000000e+02	2.749200000000000212e-47
5.347500000000000000e+02	2.749530000000000213e-47
5.348750000000000000e+02	2.750149999999999759e-47
5.350000000000000000e+02	2.751099999999999792e-47
5.351250000000000000e+02	2.752769999999999783e-47
5.352500000000000000e+02	2.752640000000000122e-47
5.353750000000000000e+02	2.752769999999999783e-47
5.355000000000000000e+02	2.752740000000000048e-47
5.356250000000000000e+02	2.752819999999999990e-47
5.357500000000000000e+02	2.753380000000000065e-47
5.358750000000000000e+02	2.754179999999999965e-47
5.360000000000000000e+02	2.754580000000000158e-47
5.361250000000000000e+02	2.754009999999999847e-47
5.362500000000000000e+02	2.753799999999999758e-47
5.363750000000000000e+02	2.753539999999999948e-47
5.365000000000000000e+02	2.752509999999999974e-47
5.366250000000000000e+02	2.751369999999999837e-47
5.367500000000000000e+02	2.750339999999999863e-47
5.368750000000000000e+02	2.749499999999999992e-47
5.370000000000000000e+02	2.748609999999999915e-47
5.371250000000000000e+02	2.747779999999999794e-47
5.372500000000000000e+02	2.747340000000000117e-47
5.373750000000000000e+02	2.746390000000000084e-47
5.375000000000000000e+02	2.744180000000000002e-47
5.376250000000000000e+02	2.742540000000000232e-47
5.377500000000000000e+02	2.740419999999999841e-47
5.378750000000000000e+02	2.737340000000000153e-47
5.380000000000000000e+02	2.735059999999999880e-47
5.381250000000000000e+02	2.732780000000000092e-47
5.382500000000000000e+02	2.731119999999999851e-47
5.383750000000000000e+02	2.729150000000000079e-47
5.385000000000000000e+02	2.727190000000000057e-47
5.386250000000000000e+02	2.724339999999999958e-47
5.387500000000000000e+02	2.721679999999999963e-47
5.388750000000000000e+02	2.718280000000000024e-47
5.390000000000000000e+02	2.715649999999999764e-47
5.391250000000000000e+02	2.712220000000000090e-47
5.392500000000000000e+02	2.710340000000000010e-47
5.393750000000000000e+02	2.707609999999999823e-47
5.395000000000000000e+02	2.704789999999999945e-47
5.396250000000000000e+02	2.701350000000000035e-47
5.397500000000000000e+02	2.697560000000000139e-47
5.398750000000000000e+02	2.693819999999999963e-47
5.400000000000000000e+02	2.690820000000000217e-47
5.401250000000000000e+02	2.686590000000000158e-47
5.402500000000000000e+02	2.682929999999999923e-47
5.403750000000000000e+02	2.678779999999999805e-47
5.405000000000000000e+02	2.674159999999999787e-47
5.406250000000000000e+02	2.668810000000000062e-47
5.407500000000000000e+02	2.662400000000000142e-47
5.408750000000000000e+02	2.656090000000000148e-47
5.410000000000000000e+02	2.649590000000000050e-47
5.411250000000000000e+02	2.640620000000000061e-47
5.412500000000000000e+02	2.632009999999999809e-47
5.413750000000000000e+02	2.623449999999999762e-47
5.415000000000000000e+02	2.615209999999999967e-47
5.416250000000000000e+02	2.607320000000000159e-47
5.417500000000000000e+02	2.598499999999999817e-47
5.418750000000000000e+02	2.590689999999999951e-47
5.420000000000000000e+02	2.583099999999999923e-47
5.421250000000000000e+02	2.574120000000000184e-47
5.422500000000000000e+02	2.565600000000000108e-47
5.423750000000000000e+02	2.557069999999999797e-47
5.425000000000000000e+02	2.550400000000000067e-47
5.426250000000000000e+02	2.543230000000000217e-47
5.427500000000000000e+02	2.537930000000000212e-47
5.428750000000000000e+02	2.532560000000000016e-47
5.430000000000000000e+02	2.527760000000000131e-47
5.431250000000000000e+02	2.522770000000000142e-47
5.432500000000000000e+02	2.518629999999999773e-47
5.433750000000000000e+02	2.515550000000000085e-47
5.435000000000000000e+02	2.512819999999999899e-47
5.436250000000000000e+02	2.510910000000000083e-47
5.437500000000000000e+02	2.508680000000000016e-47
5.438750000000000000e+02	2.506959999999999818e-47
5.440000000000000000e+02	2.507300000000000055e-47
5.441250000000000000e+02	2.506790000000000186e-47
5.442500000000000000e+02	2.506629999999999817e-47
5.443750000000000000e+02	2.507419999999999967e-47
5.445000000000000000e+02	2.508299999999999808e-47
5.446250000000000000e+02	2.509109999999999944e-47
5.447500000000000000e+02	2.510350000000000007e-47
5.448750000000000000e+02	2.512640000000000031e-47
5.450000000000000000e+02	2.515849999999999866e-47
5.451250000000000000e+02	2.519000000000000231e-47
5.452500000000000000e+02	2.523330000000000217e-47
5.453750000000000000e+02	2.528130000000000102e-47
5.455000000000000000e+02	2.533959999999999962e-47
5.456250000000000000e+02	2.539450000000000071e-47
5.457500000000000000e+02	2.545129999999999797e-47
5.458750000000000000e+02	2.551549999999999953e-47
5.460000000000000000e+02	2.557780000000000006e-47
5.461250000000000000e+02	2.565750000000000241e-47
5.462500000000000000e+02	2.572590000000000090e-47
5.463750000000000000e+02	2.580149999999999897e-47
5.465000000000000000e+02	2.587589999999999792e-47
5.466250000000000000e+02	2.594660000000000201e-47
5.467500000000000000e+02	2.602049999999999889e-47
5.468750000000000000e+02	2.609050000000000107e-47
5.470000000000000000e+02	2.616680000000000106e-47
5.471250000000000000e+02	2.625220000000000167e-47
5.472500000000000000e+02	2.633499999999999932e-47
5.473750000000000000e+02	2.641060000000000225e-47
5.475000000000000000e+02	2.649080000000000181e-47
5.476250000000000000e+02	2.657339999999999961e-47
5.477500000000000000e+02	2.665800000000000081e-47
5.478750000000000000e+02	2.672739999999999856e-47
5.480000000000000000e+02	2.681040000000000093e-47
5.481250000000000000e+02	2.687020000000000085e-47
5.482500000000000000e+02	2.693130000000000226e-47
5.483750000000000000e+02	2.699099999999999983e-47
5.485000000000000000e+02	2.705210000000000123e-47
5.486250000000000000e+02	2.712149999999999898e-47
5.487500000000000000e+02	2.718599999999999790e-47
5.488750000000000000e+02	2.725770000000000125e-47
5.490000000000000000e+02	2.731090000000000116e-47
5.491250000000000000e+02	2.737529999999999771e-47
5.492500000000000000e+02	2.745889999999999964e-47
5.493750000000000000e+02	2.754279999999999892e-47
5.495000000000000000e+02	2.761630000000000096e-47
5.496250000000000000e+02	2.769430000000000213e-47
5.497500000000000000e+02	2.777020000000000241e-47
5.498750000000000000e+02	2.784879999999999828e-47
5.500000000000000000e+02	2.792650000000000210e-47
5.501250000000000000e+02	2.800679999999999916e-47
5.502500000000000000e+02	2.808889999999999976e-47
5.503750000000000000e+02	2.816260000000000165e-47
5.505000000000000000e+02	2.823279999999999882e-47
5.506250000000000000e+02	2.830820000000000189e-47
5.507500000000000000e+02	2.838080000000000216e-47
5.508750000000000000e+02	2.845150000000000139e-47
5.510000000000000000e+02	2.851890000000000061e-47
5.511250000000000000e+02	2.858060000000000157e-47
5.512500000000000000e+02	2.864499999999999813e-47
5.513750000000000000e+02	2.870430000000000085e-47
5.515000000000000000e+02	2.876979999999999903e-47
5.516250000000000000e+02	2.882910000000000176e-47
5.517500000000000000e+02	2.888799999999999991e-47
5.518750000000000000e+02	2.894549999999999909e-47
5.520000000000000000e+02	2.900589999999999858e-47
5.521250000000000000e+02	2.906029999999999760e-47
5.522500000000000000e+02	2.911949999999999797e-47
5.523750000000000000e+02	2.918039999999999952e-47
5.525000000000000000e+02	2.923889999999999797e-47
5.526250000000000000e+02	2.929100000000000111e-47
5.527500000000000000e+02	2.934440000000000086e-47
5.528750000000000000e+02	2.939879999999999988e-47
5.530000000000000000e+02	2.945199999999999979e-47
5.531250000000000000e+02	2.950329999999999865e-47
5.532500000000000000e+02	2.955000000000000088e-47
5.533750000000000000e+02	2.959629999999999855e-47
5.535000000000000000e+02	2.964439999999999976e-47
5.536250000000000000e+02	2.969569999999999862e-47
5.537500000000000000e+02	2.974329999999999777e-47
5.538750000000000000e+02	2.979179999999999868e-47
5.540000000000000000e+02	2.983989999999999989e-47
5.541250000000000000e+02	2.989030000000000185e-47
5.542500000000000000e+02	2.993739999999999893e-47
5.543750000000000000e+02	2.998370000000000145e-47
5.545000000000000000e+02	3.002970000000000177e-47
5.546250000000000000e+02	3.007449999999999811e-47
5.547500000000000000e+02	3.011739999999999827e-47
5.548750000000000000e+02	3.016250000000000167e-47
5.550000000000000000e+02	3.020529999999999947e-47
5.551250000000000000e+02	3.024879999999999919e-47
5.552500000000000000e+02	3.028890000000000140e-47
5.553750000000000000e+02	3.032959999999999831e-47
5.555000000000000000e+02	3.037069999999999979e-47
5.556250000000000000e+02	3.041220000000000098e-47
5.557500000000000000e+02	3.045240000000000068e-47
5.558750000000000000e+02	3.049399999999999936e-47
5.560000000000000000e+02	3.053240000000000039e-47
5.561250000000000000e+02	3.057249999999999774e-47
5.562500000000000000e+02	3.060969999999999964e-47
5.563750000000000000e+02	3.064750000000000111e-47
5.565000000000000000e+02	3.068349999999999903e-47
5.566250000000000000e+02	3.071720000000000107e-47
5.567500000000000000e+02	3.075239999999999958e-47
5.568750000000000000e+02	3.079020000000000105e-47
5.570000000000000000e+02	3.082409999999999808e-47
5.571250000000000000e+02	3.085879999999999938e-47
5.572500000000000000e+02	3.089370000000000054e-47
5.573750000000000000e+02	3.092800000000000214e-47
5.575000000000000000e+02	3.096229999999999888e-47
5.576250000000000000e+02	3.099580000000000107e-47
5.577500000000000000e+02	3.103040000000000002e-47
5.578750000000000000e+02	3.106180000000000131e-47
5.580000000000000000e+02	3.109420000000000187e-47
5.581250000000000000e+02	3.112700000000000214e-47
5.582500000000000000e+02	3.115779999999999902e-47
5.583750000000000000e+02	3.119039999999999943e-47
5.585000000000000000e+02	3.122229999999999793e-47
5.586250000000000000e+02	3.125289999999999981e-47
5.587500000000000000e+02	3.128290000000000213e-47
5.588750000000000000e+02	3.131400000000000121e-47
5.590000000000000000e+02	3.134479999999999809e-47
5.591250000000000000e+02	3.137489999999999790e-47
5.592500000000000000e+02	3.140330000000000140e-47
5.593750000000000000e+02	3.143070000000000076e-47
5.595000000000000000e+02	3.146190000000000220e-47
5.596250000000000000e+02	3.148850000000000215e-47
5.597500000000000000e+02	3.151730000000000049e-47
5.598750000000000000e+02	3.154589999999999898e-47
5.600000000000000000e+02	3.157439999999999997e-47
5.601250000000000000e+02	3.160219999999999904e-47
5.602500000000000000e+02	3.163149999999999944e-47
5.603750000000000000e+02	3.165929999999999851e-47
5.605000000000000000e+02	3.168569999999999861e-47
5.606250000000000000e+02	3.171180000000000136e-47
5.607500000000000000e+02	3.173969999999999792e-47
5.608750000000000000e+02	3.176580000000000067e-47
5.610000000000000000e+02	3.179009999999999988e-47
5.611250000000000000e+02	3.181579999999999806e-47
5.612500000000000000e+02	3.184119999999999889e-47
5.613750000000000000e+02	3.186710000000000178e-47
5.615000000000000000e+02	3.189089999999999892e-47
5.616250000000000000e+02	3.191609999999999990e-47
5.617500000000000000e+02	3.193999999999999940e-47
5.618750000000000000e+02	3.196280000000000214e-47
5.620000000000000000e+02	3.198679999999999913e-47
5.621250000000000000e+02	3.201109999999999834e-47
5.622500000000000000e+02	3.203410000000000093e-47
5.623750000000000000e+02	3.205740000000000087e-47
5.625000000000000000e+02	3.207899999999999962e-47
5.626250000000000000e+02	3.210200000000000221e-47
5.627500000000000000e+02	3.212489999999999758e-47
5.628750000000000000e+02	3.214719999999999825e-47
5.630000000000000000e+02	3.216980000000000113e-47
5.631250000000000000e+02	3.219100000000000018e-47
5.632500000000000000e+02	3.221299999999999864e-47
5.633750000000000000e+02	3.223460000000000226e-47
5.635000000000000000e+02	3.225540000000000160e-47
5.636250000000000000e+02	3.227509999999999931e-47
5.637500000000000000e+02	3.229600000000000101e-47
5.638750000000000000e+02	3.231709999999999770e-47
5.640000000000000000e+02	3.233689999999999777e-47
5.641250000000000000e+02	3.235609999999999829e-47
5.642500000000000000e+02	3.237529999999999880e-47
5.643750000000000000e+02	3.239489999999999902e-47
5.645000000000000000e+02	3.241339999999999761e-47
5.646250000000000000e+02	3.243139999999999901e-47
5.647500000000000000e+02	3.244980000000000011e-47
5.648750000000000000e+02	3.246829999999999870e-47
5.650000000000000000e+02	3.248740000000000172e-47
5.651250000000000000e+02	3.250450000000000134e-47
5.652500000000000000e+02	3.252249999999999787e-47
5.653750000000000000e+02	3.253939999999999764e-47
5.655000000000000000e+02	3.255690000000000183e-47
5.656250000000000000e+02	3.257389999999999909e-47
5.657500000000000000e+02	3.259050000000000151e-47
5.658750000000000000e+02	3.260720000000000142e-47
5.660000000000000000e+02	3.262330000000000178e-47
5.661250000000000000e+02	3.264009999999999919e-47
5.662500000000000000e+02	3.265599999999999969e-47
5.663750000000000000e+02	3.267340000000000152e-47
5.665000000000000000e+02	3.268910000000000217e-47
5.666250000000000000e+02	3.270430000000000075e-47
5.667500000000000000e+02	3.272049999999999860e-47
5.668750000000000000e+02	3.273610000000000175e-47
5.670000000000000000e+02	3.275130000000000034e-47
5.671250000000000000e+02	3.276809999999999775e-47
5.672500000000000000e+02	3.278359999999999854e-47
5.673750000000000000e+02	3.279860000000000213e-47
5.675000000000000000e+02	3.281229999999999938e-47
5.676250000000000000e+02	3.282640000000000120e-47
5.677500000000000000e+02	3.284000000000000096e-47
5.678750000000000000e+02	3.285519999999999954e-47
5.680000000000000000e+02	3.286859999999999944e-47
5.681250000000000000e+02	3.288230000000000156e-47
5.682500000000000000e+02	3.289780000000000235e-47
5.683750000000000000e+02	3.291010000000000063e-47
5.685000000000000000e+02	3.292460000000000215e-47
5.686250000000000000e+02	3.293749999999999999e-47
5.687500000000000000e+02	3.295140000000000196e-47
5.688750000000000000e+02	3.296409999999999994e-47
5.690000000000000000e+02	3.297719999999999763e-47
5.691250000000000000e+02	3.298990000000000048e-47
5.692500000000000000e+02	3.300279999999999832e-47
5.693750000000000000e+02	3.301510000000000146e-47
5.695000000000000000e+02	3.302700000000000003e-47
5.696250000000000000e+02	3.303900000000000096e-47
